Unnamed: 0,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio,FIPS,ZCTA,MODZCTA,ZCTA_str,zip_tai,Tai_idx,mods,mod_idx
284,36005029500,10463,BRONX,NY,1.0,1.0,1.0,1.0,36005,10463,10463,10463,10463.0,0,10463,0
285,36005029600,10461,BRONX,NY,1.0,1.0,1.0,1.0,36005,10461,10461,10461,10461.0,9,10461,9
286,36005029700,10463,BRONX,NY,1.0,1.0,1.0,1.0,36005,10463,10463,10463,10463.0,0,10463,0
287,36005030000,10461,BRONX,NY,1.0,1.0,1.0,1.0,36005,10461,10461,10461,10461.0,9,10461,9
288,36005030100,10463,BRONX,NY,1.0,1.0,1.0,1.0,36005,10463,10463,10463,10463.0,0,10463,0
289,36005030200,10475,BRONX,NY,1.0,1.0,1.0,1.0,36005,10475,10475,10475,10475.0,4,10475,4
291,36005030701,10471,BRONX,NY,0.573765616,0.234375,0.603305785,0.568649563,36005,10471,10471,10471,10471.0,1,10471,1
293,36005030900,10463,BRONX,NY,0.622222222,0.380952381,0.677419355,0.620317821,36005,10463,10463,10463,10463.0,0,10463,0
294,36005031000,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
295,36005031200,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
296,36005031400,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
297,36005031600,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
298,36005031800,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
299,36005031900,10471,BRONX,NY,1.0,0.0,0.0,1.0,36005,10471,10471,10471,10471.0,1,10471,1
300,36005032300,10471,BRONX,NY,1.0,1.0,1.0,1.0,36005,10471,10471,10471,10471.0,1,10471,1
301,36005032400,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
302,36005032600,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
304,36005032800,10467,BRONX,NY,0.859893758,0.905660377,0.876623377,0.862813777,36005,10467,10467,10467,10467.0,6,10467,6
305,36005033000,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
306,36005033201,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
307,36005033202,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
311,36005033400,10462,BRONX,NY,0.95,0.230769231,0.333333333,0.833333333,36005,10462,10462,10462,10462.0,10,10462,10
313,36005033500,10463,BRONX,NY,0.675577157,0.45,0.72,0.671658986,36005,10463,10463,10463,10463.0,0,10463,0
314,36005033600,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
315,36005033700,10471,BRONX,NY,1.0,1.0,1.0,1.0,36005,10471,10471,10471,10471.0,1,10471,1
316,36005033800,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
317,36005034000,10467,BRONX,NY,0.962182604,1.0,0.914798206,0.958038661,36005,10467,10467,10467,10467.0,6,10467,6
319,36005034200,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
320,36005034300,10471,BRONX,NY,1.0,1.0,1.0,1.0,36005,10471,10471,10471,10471.0,1,10471,1
321,36005034400,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
322,36005034500,10471,BRONX,NY,1.0,1.0,1.0,1.0,36005,10471,10471,10471,10471.0,1,10471,1
323,36005034800,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
324,36005035000,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
325,36005035100,10471,BRONX,NY,1.0,1.0,1.0,1.0,36005,10471,10471,10471,10471.0,1,10471,1
326,36005035600,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
327,36005035800,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
328,36005035900,10460,BRONX,NY,1.0,1.0,1.0,1.0,36005,10460,10460,10460,10460.0,17,10460,17
329,36005036000,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
330,36005036100,10460,BRONX,NY,1.0,1.0,1.0,1.0,36005,10460,10460,10460,10460.0,17,10460,17
331,36005036300,10460,BRONX,NY,1.0,1.0,1.0,1.0,36005,10460,10460,10460,10460.0,17,10460,17
332,36005036400,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
333,36005036501,10460,BRONX,NY,1.0,0.91954023,1.0,0.994830133,36005,10460,10460,10460,10460.0,17,10460,17
336,36005036502,10460,BRONX,NY,0.91598916,0.915492958,0.948051948,0.921079958,36005,10460,10460,10460,10460.0,17,10460,17
337,36005036700,10460,BRONX,NY,0.993740219,1.0,0.932432432,0.987620358,36005,10460,10460,10460,10460.0,17,10460,17
339,36005036800,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
340,36005036901,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
341,36005036902,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
342,36005037000,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
344,36005037100,10457,BRONX,NY,0.841747022,0.956521739,0.902857143,0.851021425,36005,10457,10457,10457,10457.0,16,10457,16
345,36005037200,10467,BRONX,NY,0.955882353,1.0,0.951456311,0.957351291,36005,10467,10467,10467,10467.0,6,10467,6
347,36005037300,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
348,36005037400,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
349,36005037504,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
350,36005037600,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
351,36005037800,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
352,36005037900,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
354,36005038000,10467,BRONX,NY,0.964798851,0.986046512,0.957142857,0.965362795,36005,10467,10467,10467,10467.0,6,10467,6
355,36005038100,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
356,36005038200,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
357,36005038301,10458,BRONX,NY,0.708652793,0.657142857,0.582677165,0.698961938,36005,10458,10458,10458,10458.0,5,10458,5
360,36005038302,10458,BRONX,NY,0.693814433,0.641304348,0.764705882,0.696567506,36005,10458,10458,10458,10458.0,5,10458,5
361,36005038500,10458,BRONX,NY,0.579517479,0.78125,0.78125,0.611594203,36005,10458,10458,10458,10458.0,5,10458,5
364,36005038600,10469,BRONX,NY,0.900130833,0.936936937,0.917112299,0.903887689,36005,10469,10469,10469,10469.0,3,10469,3
365,36005038700,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
366,36005038800,10469,BRONX,NY,1.0,1.0,1.0,1.0,36005,10469,10469,10469,10469.0,3,10469,3
367,36005038900,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
368,36005039000,10467,BRONX,NY,0.954904171,0.909090909,0.958139535,0.95250212,36005,10467,10467,10467,10467.0,6,10467,6
370,36005039100,10458,BRONX,NY,0.826923077,0.900684932,0.81769437,0.831770694,36005,10458,10458,10458,10458.0,5,10458,5
372,36005039200,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
374,36005039300,10458,BRONX,NY,0.481550388,0.634146341,0.569230769,0.491449397,36005,10458,10458,10458,10458.0,5,10458,5
376,36005039400,10466,BRONX,NY,0.574719801,0.574074074,0.550295858,0.572443958,36005,10466,10466,10466,10466.0,2,10466,2
378,36005039500,10457,BRONX,NY,1.0,1.0,1.0,1.0,36005,10457,10457,10457,10457.0,16,10457,16
379,36005039600,10467,BRONX,NY,0.708461538,0.62244898,0.765384615,0.712303981,36005,10467,10467,10467,10467.0,6,10467,6
382,36005039700,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
383,36005039800,10469,BRONX,NY,0.653896962,0.7,0.238095238,0.604357798,36005,10469,10469,10469,10469.0,3,10469,3
385,36005039901,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
386,36005039902,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
387,36005040100,10468,BRONX,NY,1.0,1.0,1.0,1.0,36005,10468,10468,10468,10468.0,7,10468,7
388,36005040302,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
389,36005040303,10468,BRONX,NY,1.0,1.0,1.0,1.0,36005,10468,10468,10468,10468.0,7,10468,7
390,36005040304,10468,BRONX,NY,1.0,1.0,1.0,1.0,36005,10468,10468,10468,10468.0,7,10468,7
391,36005040400,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
392,36005040501,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
393,36005040502,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
394,36005040600,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
395,36005040701,10468,BRONX,NY,1.0,1.0,1.0,1.0,36005,10468,10468,10468,10468.0,7,10468,7
396,36005040702,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
397,36005040800,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
399,36005040900,10468,BRONX,NY,0.869624573,0.631578947,0.702702703,0.85974026,36005,10468,10468,10468,10468.0,7,10468,7
401,36005041100,10468,BRONX,NY,0.92632284,0.98989899,0.983333333,0.933995327,36005,10468,10468,10468,10468.0,7,10468,7
402,36005041300,10458,BRONX,NY,1.0,0.961165049,0.995555556,0.998627128,36005,10458,10458,10458,10458.0,5,10458,5
404,36005041400,10470,BRONX,NY,1.0,0.917721519,0.989189189,0.99107674,36005,10470,10470,10470,10470.0,8,10470,8
405,36005041500,10458,BRONX,NY,1.0,1.0,1.0,1.0,36005,10458,10458,10458,10458.0,5,10458,5
406,36005041800,10466,BRONX,NY,0.877963126,0.926605505,0.950704225,0.889208633,36005,10466,10466,10466,10466.0,2,10466,2
408,36005041900,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
409,36005042000,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
410,36005042100,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
411,36005042200,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
412,36005042300,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
413,36005042400,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
414,36005042500,10467,BRONX,NY,0.93205265,0.945355191,0.978991597,0.936262376,36005,10467,10467,10467,10467.0,6,10467,6
416,36005042600,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
417,36005042800,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
418,36005042901,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
419,36005042902,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
420,36005043000,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
421,36005043100,10467,BRONX,NY,1.0,1.0,1.0,1.0,36005,10467,10467,10467,10467.0,6,10467,6
422,36005043400,10466,BRONX,NY,0.938260056,0.712041885,0.818897638,0.896178803,36005,10466,10466,10466,10466.0,2,10466,2
426,36005043500,10467,BRONX,NY,1.0,0.647058824,0.947368421,0.986915888,36005,10467,10467,10467,10467.0,6,10467,6
427,36005043600,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
429,36005044200,10470,BRONX,NY,0.715542522,0.960784314,0.746376812,0.729372937,36005,10470,10470,10470,10470.0,8,10470,8
430,36005044400,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
431,36005044800,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
432,36005044901,10470,BRONX,NY,1.0,1.0,1.0,1.0,36005,10470,10470,10470,10470.0,8,10470,8
433,36005044902,10470,BRONX,NY,1.0,1.0,1.0,1.0,36005,10470,10470,10470,10470.0,8,10470,8
434,36005045101,10470,BRONX,NY,1.0,1.0,1.0,1.0,36005,10470,10470,10470,10470.0,8,10470,8
435,36005045102,10470,BRONX,NY,1.0,0.98540146,1.0,0.998694517,36005,10470,10470,10470,10470.0,8,10470,8
437,36005045600,10466,BRONX,NY,0.68590604,0.8625,0.8,0.713513514,36005,10466,10466,10466,10466.0,2,10466,2
439,36005045800,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
441,36005046000,10466,BRONX,NY,0.975698663,0.941176471,0.966101695,0.973903967,36005,10466,10466,10466,10466.0,2,10466,2
442,36005046201,10475,BRONX,NY,1.0,1.0,1.0,1.0,36005,10475,10475,10475,10475.0,4,10475,4
443,36005046202,10475,BRONX,NY,0.638536585,0.688,0.562700965,0.634239755,36005,10475,10475,10475,10475.0,4,10475,4
445,36005048400,10466,BRONX,NY,1.0,1.0,1.0,1.0,36005,10466,10466,10466,10466.0,2,10466,2
446,36005050400,10464,BRONX,NY,0.0,1.0,0.0,1.0,36005,10464,10464,10464,10464.0,11,10464,11
447,36005051600,10464,BRONX,NY,1.0,1.0,1.0,1.0,36005,10464,10464,10464,10464.0,11,10464,11
448,36047000100,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
450,36047000200,11220,BROOKLYN,NY,0.599303136,0.162950257,0.386792453,0.31557377,36047,11220,11220,11220,11220.0,39,11220,39
451,36047000301,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
452,36047000501,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
453,36047000502,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
454,36047000700,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
455,36047000900,11201,BROOKLYN,NY,1.0,0.583333333,0.968888889,0.904642122,36047,11201,11201,11201,11201.0,27,11201,27
456,36047001100,11201,BROOKLYN,NY,1.0,0.992385787,1.0,0.997896213,36047,11201,11201,11201,11201.0,27,11201,27
457,36047001300,11201,BROOKLYN,NY,0.230742297,0.199640288,0.9375,0.231587302,36047,11201,11201,11201,11201.0,27,11201,27
458,36047001500,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
459,36047001800,11232,BROOKLYN,NY,1.0,0.743576298,0.818181818,0.807070327,36047,11232,11232,11232,11232.0,40,11232,40
462,36047002000,11220,BROOKLYN,NY,0.96011396,0.921052632,0.978723404,0.951181102,36047,11220,11220,11220,11220.0,39,11220,39
463,36047002100,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
464,36047002200,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
465,36047002300,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11201,11201,11201,11201.0,27,11201,27
467,36047002901,11205,BROOKLYN,NY,0.99925761,1.0,1.0,0.999303621,36047,11205,11205,11205,11205.0,28,11205,28
468,36047003000,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
469,36047003100,11201,BROOKLYN,NY,0.943747094,0.933333333,0.507936508,0.931385569,36047,11201,11201,11201,11201.0,27,11201,27
472,36047003300,11217,BROOKLYN,NY,0.865192582,0.682051282,0.954166667,0.860759494,36047,11217,11217,11217,11217.0,30,11217,30
474,36047003400,11209,BROOKLYN,NY,0.640987285,0.4,0.3984375,0.612541254,36047,11209,11209,11209,11209.0,52,11209,52
476,36047003500,11217,BROOKLYN,NY,0.849382716,0.889570552,0.983471074,0.864576384,36047,11217,11217,11217,11217.0,30,11217,30
478,36047003600,11209,BROOKLYN,NY,0.98445336,0.5,0.977011494,0.982288176,36047,11209,11209,11209,11209.0,52,11209,52
479,36047003700,11201,BROOKLYN,NY,0.695355191,0.667711599,0.617391304,0.691011236,36047,11201,11201,11201,11201.0,27,11201,27
481,36047003800,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
482,36047003900,11217,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11217,11217,11217,11217.0,30,11217,30
483,36047004100,11217,BROOKLYN,NY,0.87876506,0.943037975,0.987096774,0.895185862,36047,11217,11217,11217,11217.0,30,11217,30
486,36047004300,11201,BROOKLYN,NY,0.984094407,0.984771574,0.968152866,0.982113821,36047,11201,11201,11201,11201.0,27,11201,27
487,36047004400,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
489,36047004500,11201,BROOKLYN,NY,0.967504598,1.0,0.979381443,0.970978849,36047,11201,11201,11201,11201.0,27,11201,27
490,36047004600,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
492,36047004700,11231,BROOKLYN,NY,0.508072175,0.622222222,0.456790123,0.505555556,36047,11231,11231,11231,11231.0,31,11231,31
494,36047004900,11201,BROOKLYN,NY,0.796134376,0.666666667,0.387387387,0.757225434,36047,11201,11201,11201,11201.0,27,11201,27
495,36047005000,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
496,36047005100,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
497,36047005201,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
498,36047005202,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
499,36047005300,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
500,36047005400,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
501,36047005601,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
502,36047005602,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
503,36047005800,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
504,36047005900,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
505,36047006000,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
506,36047006200,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
507,36047006300,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
508,36047006400,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
509,36047006500,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
510,36047006600,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
511,36047006700,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
513,36047006800,11209,BROOKLYN,NY,0.607454863,0.510989011,0.411214953,0.579271178,36047,11209,11209,11209,11209.0,52,11209,52
516,36047006900,11201,BROOKLYN,NY,0.72057898,0.720930233,0.701005025,0.71699861,36047,11201,11201,11201,11201.0,27,11201,27
517,36047007000,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
518,36047007100,11217,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11217,11217,11217,11217.0,30,11217,30
519,36047007200,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
520,36047007400,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
522,36047007500,11231,BROOKLYN,NY,0.892172961,0.915662651,0.958333333,0.904501472,36047,11231,11231,11231,11231.0,31,11231,31
523,36047007600,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
524,36047007700,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
525,36047007800,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
526,36047008000,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
528,36047008200,11232,BROOKLYN,NY,0.805217391,0.98630137,0.882051282,0.825105783,36047,11232,11232,11232,11232.0,40,11232,40
529,36047008400,11232,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11232,11232,11232,11232.0,40,11232,40
530,36047008500,11231,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11231,11231,11231,11231.0,31,11231,31
531,36047008800,11232,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11232,11232,11232,11232.0,40,11232,40
532,36047009000,11232,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11232,11232,11232,11232.0,40,11232,40
533,36047009200,11232,BROOKLYN,NY,0.876434841,0.971428571,0.790393013,0.869101124,36047,11232,11232,11232,11232.0,40,11232,40
535,36047009400,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
536,36047009600,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
537,36047009800,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
538,36047010000,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
539,36047010100,11232,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11232,11232,11232,11232.0,40,11232,40
540,36047010200,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
541,36047010400,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
542,36047010600,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
543,36047010800,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
545,36047011000,11219,BROOKLYN,NY,0.922279793,0.706896552,0.812903226,0.872941176,36047,11219,11219,11219,11219.0,43,11219,43
549,36047011200,11219,BROOKLYN,NY,0.961454227,0.931818182,0.974169742,0.961771385,36047,11219,11219,11219,11219.0,43,11219,43
550,36047011400,11219,BROOKLYN,NY,0.982334869,0.986577181,0.978021978,0.982241274,36047,11219,11219,11219,11219.0,43,11219,43
553,36047011600,11219,BROOKLYN,NY,0.893980234,0.927272727,0.976,0.903325599,36047,11219,11219,11219,11219.0,43,11219,43
554,36047011700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11215,11215,11215,11215.0,29,11215,29
555,36047011800,11220,BROOKLYN,NY,0.993333333,0.92,0.98989899,0.97329773,36047,11220,11220,11220,11220.0,39,11220,39
558,36047011900,11215,BROOKLYN,NY,0.898678414,0.886191199,0.877470356,0.890144382,36047,11215,11215,11215,11215.0,29,11215,29
560,36047012000,11219,BROOKLYN,NY,0.528688525,0.180232558,0.130434783,0.359307359,36047,11219,11219,11219,11219.0,43,11219,43
562,36047012100,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11215,11215,11215,11215.0,29,11215,29
563,36047012200,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
564,36047012600,11220,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11220,11220,11220,11220.0,39,11220,39
565,36047012700,11217,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11217,11217,11217,11217.0,30,11217,30
566,36047012801,11220,BROOKLYN,NY,0.971807629,0.555555556,0.912087912,0.943835616,36047,11220,11220,11220,11220.0,39,11220,39
568,36047012901,11217,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11217,11217,11217,11217.0,30,11217,30
569,36047012902,11217,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11217,11217,11217,11217.0,30,11217,30
570,36047013000,11209,BROOKLYN,NY,0.745920746,0.690217391,0.569037657,0.721365124,36047,11209,11209,11209,11209.0,52,11209,52
572,36047013100,11217,BROOKLYN,NY,0.843644544,0.939393939,0.874762808,0.854409318,36047,11217,11217,11217,11217.0,30,11217,30
574,36047013200,11228,BROOKLYN,NY,0.825602968,0.9375,0.618181818,0.819148936,36047,11228,11228,11228,11228.0,54,11228,54
576,36047013300,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11215,11215,11215,11215.0,29,11215,29
577,36047013400,11209,BROOKLYN,NY,0.979184013,0.989473684,0.962962963,0.979319546,36047,11209,11209,11209,11209.0,52,11209,52
579,36047013500,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11215,11215,11215,11215.0,29,11215,29
580,36047013600,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
581,36047013700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11215,11215,11215,11215.0,29,11215,29
582,36047013800,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11209,11209,11209,11209.0,52,11209,52
583,36047013900,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11215,11215,11215,11215.0,29,11215,29
